"ID","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","location","type_numeric"
4830,8.5,0.23,0.28,11.1,0.033,30,97,0.99507,3.03,0.39,10.5,7,"white","California",4
4831,7.4,0.23,0.38,8.6,0.052,41,150,0.99534,3.06,0.46,10.3,5,"white","California",4
4832,6.4,0.37,0.12,5.9,0.056,6,91,0.99536,3.06,0.46,8.4,4,"white","California",4
4833,6.2,0.35,0.29,3.9,0.041,22,79,0.99005,3.1,0.59,12.06666667,6,"white","California",4
4834,8.8,0.39,0.34,5.9,0.055,33,128,0.9927,2.95,0.51,11.8,6,"white","California",4
4836,7.4,0.14,0.3,1.3,0.033,25,91,0.99268,3.53,0.39,10.6,6,"none","California",1
4838,6,0.43,0.34,7.6,0.045,25,118,0.99222,3.03,0.37,11,6,"none","California",1
4841,6.7,0.34,0.43,1.6,0.041,29,114,0.99014,3.23,0.44,12.6,6,"white","California",4
4843,8.1,0.19,0.58,16.65,0.049,48,181,1.0006,3.2,0.62,9.1,6,"white","California",4
4845,5.6,0.21,0.24,4.4,0.027,37,150,0.991,3.3,0.31,11.5,7,"white","California",4
4846,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4,5,"white","California",4
4847,5.7,0.385,0.04,12.6,0.034,22,115,0.9964,3.28,0.63,9.9,6,"white","California",4
4848,8.1,0.34,0.28,7.5,0.04,70,230,0.99558,3.14,0.55,9.8,6,"white","California",4
4852,6.4,0.5,0.2,2.4,0.059,19,112,0.99314,3.18,0.4,9.2,6,"white","California",4
4853,7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,7,"red","California",2
4854,6.6,0.34,0.4,8.1,0.046,68,170,0.99494,3.15,0.5,9.55,6,"white","California",4
4855,6.5,0.46,0.24,11.5,0.051,56,171,0.99588,3.08,0.56,9.8,6,"white","California",4
4856,5.8,0.32,0.38,4.75,0.033,23,94,0.991,3.42,0.42,11.8,7,"white","California",4
4859,7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7,"white","California",4
4860,5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6,"white","California",4
4861,7.2,0.18,0.31,1.1,0.045,20,73,0.9925,3.32,0.4,10.8,7,"white","California",4
4862,6.4,0.2,0.32,3.1,0.041,18,126,0.9914,3.43,0.42,12,6,"white","California",4
4864,6.6,0.22,0.37,1.2,0.059,45,199,0.993,3.37,0.55,10.3,7,"white","California",4
4866,8.7,0.52,0.09,2.5,0.091,20,49,0.9976,3.34,0.86,10.6,7,"red","California",2
4867,6.6,0.29,0.29,1.8,0.036,38,102,0.98819,3.08,0.42,13.7,7,"white","California",4
4870,8.3,0.14,0.45,1.5,0.039,18,98,0.99215,3.02,0.56,11,6,"white","California",4
4871,7.4,0.22,0.26,8.8,0.027,23,112,0.9931,2.98,0.41,11.4,6,"white","California",4
4872,7,0.15,0.28,14.7,0.051,29,149,0.99792,2.96,0.39,9,7,"white","California",4
4874,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6,"white","California",4
4875,7.9,0.2,0.34,1.2,0.04,29,118,0.9932,3.14,0.41,10.6,6,"white","California",4
4876,5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,"white","California",4
4879,6.8,0.19,0.23,5.1,0.034,71,204,0.9942,3.23,0.69,10.1,5,"white","California",4
4881,6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,"white","California",4
4883,6.5,0.26,0.31,1.3,0.034,59,145,0.98944,3.16,0.54,12.4,6,"white","California",4
4884,4.8,0.225,0.38,1.2,0.074,47,130,0.99132,3.31,0.4,10.3,6,"white","California",4
4885,7.1,0.29,0.34,7.8,0.036,49,128,0.99397,3.21,0.4,10.7,6,"white","California",4
4886,6.4,0.18,0.32,9.6,0.052,24,90,0.9963,3.35,0.49,9.4,6,"white","California",4
4887,8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7,"white","California",4
4889,6.3,0.23,0.22,17.45,0.054,42,151,0.99853,3.12,0.6,9.3,6,"white","California",4
4890,6,0.19,0.71,1.5,0.152,9,55,0.9927,3.12,0.46,9.8,6,"white","California",4
4892,6.3,0.26,0.21,4,0.03,24,125,0.9915,3.06,0.34,10.7,6,"white","California",4
4893,6.7,0.15,0.38,1.7,0.037,20,84,0.99046,3.09,0.53,11.4,6,"white","California",4
4897,5.2,0.5,0.18,2,0.036,23,129,0.98949,3.36,0.77,13.4,7,"white","California",4
4898,6.3,0.26,0.42,7.1,0.045,62,209,0.99544,3.2,0.53,9.5,6,"white","California",4
4899,7.3,0.21,0.21,1.6,0.046,35,133,0.99466,3.38,0.46,10,6,"white","California",4
4900,11.3,0.34,0.45,2,0.082,6,15,0.9988,2.94,0.66,9.2,6,"red","California",2
4901,6.2,0.25,0.28,8.5,0.035,28,108,0.99486,3.4,0.42,10.4,6,"white","California",4
4903,8.2,0.24,0.34,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,6,"red","California",2
4904,6.6,0.28,0.34,0.8,0.037,42,119,0.9888,3.03,0.37,12.5,6,"white","California",4
4905,6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,6,"white","California",4
4907,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,6,"white","California",4
4908,6.1,0.27,0.32,6.2,0.048,47,161,0.99281,3.22,0.6,11,6,"white","California",4
4910,7.1,0.46,0.2,1.9,0.077,28,54,0.9956,3.37,0.64,10.4,6,"red","California",2
4911,6.7,0.41,0.43,2.8,0.076,22,54,0.99572,3.42,1.16,10.6,6,"red","California",2
4914,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,6,"white","California",4
4916,6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94,7,"white","California",4
4917,7.6,0.2,0.26,4.8,0.033,26,76,0.99076,2.98,0.49,12.3,7,"white","California",4
4920,6.2,0.28,0.45,7.5,0.045,46,203,0.99573,3.26,0.46,9.2,6,"white","California",4
4921,7.8,0.27,0.58,11.2,0.036,44,161,0.9977,3.06,0.41,8.9,6,"white","California",4
4924,5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,7,"white","California",4
4926,7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,6,"red","California",2
4928,6.7,0.16,0.37,1.3,0.036,45,125,0.98964,3.19,0.51,12.4,7,"white","California",4
4929,11.1,0.31,0.53,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,7,"red","California",2
4931,8.1,0.17,0.21,1.6,0.036,24,119,0.99396,3.18,0.52,10.1,6,"white","California",4
4933,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,"white","California",4
4936,6.3,0.36,0.28,2.5,0.035,18,73,0.98868,3.1,0.47,12.8,7,"white","California",4
4937,6.9,0.31,0.33,12.7,0.038,33,116,0.9954,3.04,0.65,10.4,6,"white","California",4
4938,7.5,0.38,0.33,9.2,0.043,19,116,0.99444,3.08,0.42,11.4,6,"white","California",4
4939,6.3,0.2,0.3,5.9,0.034,35,152,0.99642,3.47,0.4,8.5,6,"white","California",4
4940,8,0.38,0.44,1.9,0.098,6,15,0.9956,3.3,0.64,11.4,6,"red","California",2
4941,6.3,0.16,0.22,1.3,0.046,18,66,0.99307,3.61,0.55,10.3,6,"white","California",4
4942,6.2,0.44,0.39,2.5,0.077,6,14,0.99555,3.51,0.69,11,6,"red","California",2
4943,7.1,0.44,0.37,2.7,0.041,35,128,0.9896,3.07,0.43,13.5,7,"white","California",4
4944,7.5,0.52,0.4,2.2,0.06,12,20,0.99474,3.26,0.64,11.8,6,"red","California",2
4945,7.5,0.23,0.29,2.6,0.031,24,98,0.99194,3,0.54,10.9,6,"white","California",4
4946,9.7,0.42,0.46,2.1,0.074,5,16,0.99649,3.27,0.74,12.3,6,"red","California",2
4951,5.9,0.14,0.25,4.5,0.027,34,140,0.9934,3.49,0.51,10.8,6,"white","California",4
4952,7.8,0.26,0.31,3.6,0.025,22,100,0.99066,2.99,0.47,12.1,7,"white","California",4
4954,7.3,0.2,0.26,1.6,0.04,36,123,0.99238,3.34,0.44,10.8,6,"white","California",4
4955,8,0.36,0.43,10.1,0.053,29,146,0.9982,3.4,0.46,9.5,6,"white","California",4
4956,7.4,0.19,0.3,12.8,0.053,48.5,229,0.9986,3.14,0.49,9.1,7,"white","California",4
4957,6.1,0.37,0.36,4.7,0.035,36,116,0.991,3.31,0.62,12.6,6,"white","California",4
4962,6.5,0.29,0.31,1.7,0.035,24,79,0.99053,3.27,0.69,11.4,7,"white","California",4
4963,8.5,0.19,0.49,3.5,0.044,29,117,0.9938,3.14,0.51,10.1,6,"white","California",4
4965,7.5,0.29,0.67,8.1,0.037,53,166,0.9966,2.9,0.41,8.9,6,"white","California",4
4968,7.2,0.16,0.32,0.8,0.04,50,121,0.9922,3.27,0.33,10,6,"white","California",4
4970,7.8,0.39,0.42,2,0.086,9,21,0.99526,3.39,0.66,11.6,6,"red","California",2
4971,6.3,0.31,0.3,10,0.046,49,212,0.9962,3.74,0.55,11.9,6,"white","California",4
4973,7.3,0.22,0.49,9.4,0.034,29,134,0.9939,2.99,0.32,11,7,"white","California",4
4975,6.6,0.18,0.35,1.5,0.049,49,141,0.9934,3.43,0.85,10.2,7,"white","California",4
4976,6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,8,"white","California",4
4977,6.6,0.16,0.29,1.8,0.05,40,147,0.9912,3.06,0.44,11.4,7,"white","California",4
4978,7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,"red","California",2
4980,7.3,0.25,0.42,14.2,0.041,57,182,0.9996,3.29,0.75,9.1,7,"white","California",4
4981,6,0.21,0.3,8.7,0.036,47,127,0.99368,3.18,0.39,10.6,5,"white","California",4
4983,7.7,0.3,0.23,2,0.068,28,138,0.99382,3.11,0.62,9.8,5,"white","California",4
4984,6.6,0.44,0.32,3,0.095,13,75,0.98954,3.1,0.63,12.8,6,"white","California",4
4986,7.7,0.3,0.34,1.2,0.048,4,119,0.99084,3.18,0.34,12.1,6,"white","California",4
4987,5.6,0.22,0.32,1.2,0.024,29,97,0.98823,3.2,0.46,13.05,7,"white","California",4
4988,6.3,0.18,0.36,1.2,0.034,26,111,0.99074,3.16,0.51,11,6,"white","California",4
4989,6.6,0.26,0.22,18.15,0.05,23,139,0.99904,3.06,0.5,9.2,5,"white","California",4
4990,7.4,0.2,0.35,2.1,0.038,30,116,0.9949,3.49,0.77,10.3,7,"white","California",4
4992,12,0.37,0.76,4.2,0.066,7,38,1.0004,3.22,0.6,13,7,"red","California",2
4994,7.7,0.34,0.28,11,0.04,31,117,0.99815,3.27,0.29,9.2,6,"white","California",4
4995,5.3,0.31,0.38,10.5,0.031,53,140,0.99321,3.34,0.46,11.7,6,"white","California",4
4996,7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5,"white","California",4
4997,7.9,0.2,0.35,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,7,"red","California",2
4998,8.5,0.21,0.52,1.9,0.09,9,23,0.99648,3.36,0.67,10.4,5,"red","California",2
4999,6.6,0.24,0.38,12.75,0.034,8,74,0.99386,3.1,0.57,12.9,6,"white","California",4
5000,6.1,0.22,0.28,16.55,0.059,54,135,0.99665,3.2,0.38,10.5,5,"white","California",4
5001,5.7,0.21,0.32,1.6,0.03,33,122,0.99044,3.33,0.52,11.9,6,"white","California",4
5002,7,0.23,0.42,5.1,0.042,37,144,0.99518,3.5,0.59,10.2,6,"white","California",4
5005,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7,"white","California",4
5006,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,"white","California",4
5007,6.8,0.19,0.4,9.85,0.055,41,103,0.99532,2.98,0.56,10.5,6,"white","California",4
5008,7.1,0.21,0.28,2.7,0.034,23,111,0.99405,3.35,0.64,10.2,4,"white","California",4
5009,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,"white","California",4
5010,6.3,0.37,0.37,1.5,0.024,12,76,0.98876,2.94,0.39,12.3,6,"white","California",4
5011,6.3,0.28,0.24,8.45,0.031,32,172,0.9958,3.39,0.57,9.7,7,"white","California",4
5012,6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,7,"white","California",4
5015,8,0.22,0.31,5.6,0.049,24,97,0.993,3.1,0.42,10.9,5,"white","California",4
5016,7.6,0.35,0.46,14.7,0.047,33,151,0.99709,3.03,0.53,10.3,5,"white","California",4
5020,7,0.2,0.4,1.1,0.058,30,93,0.99322,3.03,0.38,9.2,6,"white","California",4
5023,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,5,"white","California",4
5024,5.7,0.135,0.3,4.6,0.042,19,101,0.9946,3.31,0.42,9.3,6,"white","California",4
5025,7,0.28,0.33,14.6,0.043,47,168,0.9994,3.34,0.67,8.8,6,"white","California",4
5026,7,0.16,0.36,2.6,0.029,28,98,0.99126,3.11,0.37,11.2,7,"white","California",4
5030,8.1,0.25,0.34,10.1,0.05,30,121,0.99724,3.17,0.49,10.1,6,"white","California",4
5032,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7,"white","California",4
5036,7.7,0.42,0.31,9.2,0.048,22,221,0.9969,3.06,0.61,9.2,6,"white","California",4
5037,5.8,0.13,0.26,5.1,0.039,19,103,0.99478,3.36,0.47,9.3,6,"white","California",4
5039,7,0.4,0.25,1.8,0.05,51,189,0.99174,3,0.55,11.4,6,"white","California",4
5040,7.7,0.28,0.39,8.9,0.036,8,117,0.9935,3.06,0.38,12,7,"white","California",4
5041,7.7,0.6,0.06,2,0.079,19,41,0.99697,3.39,0.62,10.1,6,"red","California",2
5042,5.1,0.3,0.3,2.3,0.048,40,150,0.98944,3.29,0.46,12.2,6,"white","California",4
5045,6.5,0.17,0.33,1.4,0.028,14,99,0.9928,3.23,0.55,10.1,6,"white","California",4
5046,6.1,0.2,0.17,1.6,0.048,46,129,0.991,3.3,0.43,11.4,6,"white","California",4
5047,6.9,0.22,0.32,9.3,0.04,22,110,0.9958,3.34,0.54,10.7,7,"white","California",4
5049,6.4,0.2,0.22,7.4,0.032,53,172,0.99404,3.24,0.58,11,6,"white","California",4
5050,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,7,"white","California",4
5051,6.8,0.23,0.29,12.2,0.035,38,236,0.9976,3.35,0.52,9.8,6,"white","California",4
5053,6.4,0.225,0.48,2.2,0.115,29,104,0.9918,3.24,0.58,12.1,6,"white","California",4
5054,6.6,0.19,0.43,10.9,0.045,53,154,0.99752,3.52,0.77,10.4,6,"white","California",4
5055,7.9,0.22,0.24,4.6,0.044,39,159,0.9927,2.99,0.28,11.5,6,"white","California",4
5057,8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,"red","California",2
5058,6.7,0.22,0.33,1.2,0.036,36,86,0.99058,3.1,0.76,11.4,6,"white","California",4
5059,6.4,0.37,0.49,13.3,0.045,53,243,0.9982,3.14,0.48,8.5,6,"white","California",4
5060,8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,"red","California",2
5061,7,0.33,0.28,5.7,0.033,39,204,0.99176,3.17,0.64,12.5,6,"white","California",4
5062,6.1,0.14,0.25,1.3,0.047,37,173,0.9925,3.35,0.46,10,6,"white","California",4
5063,5.8,0.19,0.49,4.9,0.04,44,118,0.9935,3.34,0.38,9.5,7,"white","California",4
5065,6.8,0.23,0.3,1.7,0.043,19,95,0.99207,3.17,0.46,10.7,7,"white","California",4
5068,5.6,0.28,0.4,6.1,0.034,36,118,0.99144,3.21,0.43,12.1,7,"white","California",4
5070,6.9,0.14,0.38,1,0.041,22,81,0.99043,3.03,0.54,11.4,6,"white","California",4
5072,9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,"red","California",2
5073,7.1,0.2,0.37,1.5,0.049,28,129,0.99226,3.15,0.52,10.8,5,"white","California",4
5074,6.5,0.35,0.28,12.4,0.051,86,213,0.9962,3.16,0.51,9.9,6,"white","California",4
5075,9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5,6,"white","California",4
5077,6.5,0.18,0.41,14.2,0.039,47,129,0.99678,3.28,0.72,10.3,7,"white","California",4
5079,7.6,0.51,0.24,1.2,0.04,10,104,0.992,3.05,0.29,10.8,6,"white","California",4
5080,7,0.25,0.45,2.3,0.045,40,118,0.99064,3.16,0.48,11.9,7,"white","California",4
5082,7.3,0.25,0.36,2.1,0.034,30,177,0.99085,3.25,0.4,11.9,8,"white","California",4
5085,7.2,0.24,0.27,11.4,0.034,40,174,0.99773,3.2,0.44,9,5,"white","California",4
5087,7.5,0.21,0.34,1.2,0.06,26,111,0.9931,3.51,0.47,10.7,6,"white","California",4
5089,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,"white","California",4
5090,6.9,0.28,0.33,1.2,0.039,16,98,0.9904,3.07,0.39,11.7,6,"white","California",4
5091,7.1,0.29,0.34,7.8,0.036,49,128,0.99397,3.21,0.4,10.7,6,"white","California",4
5093,6.9,0.22,0.28,7.8,0.05,43,116,0.99326,3.22,0.6,11.5,8,"white","California",4
5094,6.9,0.32,0.27,16,0.034,58,185,0.99938,3.34,0.6,9,6,"white","California",4
5096,7.2,0.31,0.35,7.2,0.046,45,178,0.9955,3.14,0.53,9.7,5,"white","California",4
5100,7.8,0.57,0.09,2.3,0.065,34,45,0.99417,3.46,0.74,12.7,8,"red","California",2
5101,7.2,0.23,0.39,2.3,0.033,29,102,0.9908,3.26,0.54,12.3,7,"white","California",4
5102,6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,7,"white","California",4
5104,7,0.22,0.31,2.7,0.03,41,136,0.9898,3.16,0.37,12.7,7,"white","California",4
5107,6.6,0.23,0.2,11.4,0.044,45,131,0.99604,2.96,0.51,9.7,6,"white","California",4
5108,6.5,0.37,0.33,3.5,0.036,23,92,0.99136,3.18,0.38,11.2,6,"white","California",4
5109,7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,6,"white","California",4
5110,11.8,0.38,0.55,2.1,0.071,5,19,0.9986,3.11,0.62,10.8,6,"red","California",2
5112,8.2,0.51,0.24,2,0.079,16,86,0.99764,3.34,0.64,9.5,6,"red","California",2
5113,6.2,0.39,0.43,2,0.071,14,24,0.99428,3.45,0.87,11.2,7,"red","California",2
5114,8.1,0.43,0.42,6.6,0.033,36,141,0.9918,2.98,0.39,13.3,7,"white","California",4
5115,6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,"white","California",4
5116,6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6,"white","California",4
5117,6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7,"white","California",4
5118,7.7,0.16,0.49,2,0.056,20,124,0.9948,3.32,0.49,10.7,6,"white","California",4
5122,7.7,0.25,0.49,2.5,0.047,31,169,0.99252,3.07,0.57,10.6,6,"white","California",4
5123,10.8,0.29,0.42,1.6,0.084,19,27,0.99545,3.28,0.73,11.9,6,"red","California",2
5126,6.7,0.325,0.82,1.2,0.152,49,120,0.99312,2.99,0.38,9.2,5,"white","California",4
5129,9.1,0.21,0.37,1.6,0.067,6,10,0.99552,3.23,0.58,11.1,7,"red","California",2
5131,10.7,0.67,0.22,2.7,0.107,17,34,1.0004,3.28,0.98,9.9,6,"red","California",2
5133,8.4,0.36,0.36,11.1,0.032,21,132,0.99313,2.95,0.39,13,6,"white","California",4
5134,6.6,0.39,0.22,4,0.038,17,98,0.99018,3.25,0.53,13,7,"white","California",4
5136,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,5,"white","California",4
5137,7,0.55,0.13,2.2,0.075,15,35,0.9959,3.36,0.59,9.7,6,"red","California",2
5138,6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,6,"white","California",4
5139,7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,"white","California",4
5140,6.9,0.19,0.35,1.7,0.036,33,101,0.99315,3.21,0.54,10.8,7,"white","California",4
5141,6.9,0.19,0.6,4,0.037,6,122,0.99255,2.92,0.59,10.4,4,"white","California",4
5142,5.8,0.26,0.18,1.2,0.031,40,114,0.9908,3.42,0.4,11,7,"white","California",4
5144,6.1,0.28,0.24,19.95,0.074,32,174,0.99922,3.19,0.44,9.3,6,"white","California",4
5145,13.3,0.29,0.75,2.8,0.084,23,43,0.9986,3.04,0.68,11.4,7,"red","California",2
5146,7.7,0.18,0.35,5.8,0.055,25,144,0.99576,3.24,0.54,10.2,6,"white","California",4
5147,6.2,0.3,0.3,2.5,0.041,29,82,0.99065,3.31,0.61,11.8,7,"white","California",4
5150,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,"red","California",2
5151,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6,"white","California",4
5153,7.6,0.735,0.02,2.5,0.071,10,14,0.99538,3.51,0.71,11.7,7,"red","California",2
5154,6.7,0.36,0.26,7.9,0.034,39,123,0.99119,2.99,0.3,12.2,7,"white","California",4
5155,6.8,0.24,0.33,3.2,0.049,68,161,0.99324,3.1,0.69,10.2,6,"white","California",4
5156,7.4,0.26,0.43,6,0.022,22,125,0.9928,3.13,0.55,11.5,6,"white","California",4
5157,6.7,0.21,0.36,8.55,0.02,20,86,0.99146,3.19,0.22,13.4,7,"white","California",4
5158,6.8,0.25,0.3,11.8,0.043,53,133,0.99524,3.03,0.58,10.4,6,"white","California",4
5161,7.9,0.27,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,6,"white","California",4
5164,9.8,0.25,0.49,2.7,0.088,15,33,0.9982,3.42,0.9,10,6,"red","California",2
5165,7.2,0.19,0.27,11.2,0.061,46,149,0.99772,2.99,0.59,9.3,6,"white","California",4
5166,7.3,0.67,0.02,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667,6,"red","California",2
5167,7.8,0.28,0.34,1.6,0.028,32,118,0.9901,3,0.38,12.1,7,"white","California",4
5168,8.4,0.17,0.31,6.7,0.038,29,132,0.9945,3.1,0.32,10.6,7,"white","California",4
5169,7.9,0.22,0.45,14.2,0.038,53,141,0.9992,3.03,0.46,9.2,6,"white","California",4
5171,6.5,0.21,0.4,7.3,0.041,49,115,0.99268,3.21,0.43,11,6,"white","California",4
5172,6.5,0.23,0.36,16.3,0.038,43,133,0.99924,3.26,0.41,8.8,5,"white","California",4
5173,7,0.48,0.12,4.5,0.05,23,86,0.99398,2.86,0.35,9,5,"white","California",4
5174,7,0.13,0.37,12.85,0.042,36,105,0.99581,3.05,0.55,10.7,6,"white","California",4
5175,6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,8,"white","California",4
5178,6.5,0.25,0.45,7.8,0.048,52,188,0.99576,3.2,0.53,9.1,5,"white","California",4
5181,6.4,0.32,0.25,5,0.055,28,138,0.99171,3.27,0.5,12.4,8,"white","California",4
5183,6.7,0.16,0.34,1.6,0.026,27,109,0.9934,3.34,0.58,10.1,6,"white","California",4
5187,5.9,0.17,0.29,3.1,0.03,32,123,0.98913,3.41,0.33,13.7,7,"white","California",4
5188,6.8,0.26,0.22,7.7,0.047,57,210,0.9959,3.1,0.47,9,5,"white","California",4
5189,8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,6,"red","California",2
5190,13.7,0.415,0.68,2.9,0.085,17,43,1.0014,3.06,0.8,10,6,"red","California",2
5192,4.8,0.13,0.32,1.2,0.042,40,98,0.9898,3.42,0.64,11.8,7,"white","California",4
5193,5.9,0.29,0.25,12,0.057,48,224,0.9981,3.23,0.41,9,6,"white","California",4
5195,6.8,0.49,0.22,2.3,0.071,13,24,0.99438,3.41,0.83,11.3,6,"red","California",2
5196,6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6,"white","California",4
5198,7.4,0.52,0.13,2.4,0.078,34,61,0.99528,3.43,0.59,10.8,6,"red","California",2
5201,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6,"white","California",4
5202,6.2,0.34,0.29,7.6,0.047,45,232,0.9955,3.35,0.62,10,6,"white","California",4
5203,5.7,0.23,0.25,7.95,0.042,16,108,0.99486,3.44,0.61,10.3,6,"white","California",4
5204,7.1,0.47,0.29,14.8,0.024,22,142,0.99518,3.12,0.48,12,8,"white","California",4
5205,8.7,0.45,0.4,1.5,0.067,17,100,0.9957,3.27,0.57,10.1,6,"white","California",4
5206,7.3,0.655,0.2,10.2,0.071,28,212,0.9971,2.96,0.58,9.2,6,"white","California",4
5211,9.6,0.77,0.12,2.9,0.082,30,74,0.99865,3.3,0.64,10.4,6,"red","California",2
5212,6.6,0.32,0.22,16.7,0.046,38,133,0.9979,3.22,0.67,10.4,6,"white","California",4
5213,7,0.24,0.25,1.7,0.042,48,189,0.992,3.25,0.42,11.4,6,"white","California",4
5215,6.9,0.19,0.35,6.9,0.045,51,125,0.9933,3.1,0.44,10.7,7,"white","California",4
5216,6.7,0.11,0.26,14.8,0.053,44,95,0.99676,3.2,0.35,9.8,6,"white","California",4
5217,7.2,0.24,0.36,2,0.029,21,63,0.99076,3.13,0.63,12.5,6,"white","California",4
5219,6.9,0.21,0.62,6.3,0.042,7,109,0.99358,2.96,0.59,10.2,6,"white","California",4
5220,7.6,0.27,0.52,3.2,0.043,28,152,0.99129,3.02,0.53,11.4,6,"white","California",4
5221,7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,5,"white","California",4
5222,7.2,0.32,0.36,2,0.033,37,114,0.9906,3.1,0.71,12.3,7,"white","California",4
5224,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,"white","California",4
5226,7.1,0.21,0.28,2.7,0.034,23,111,0.99405,3.35,0.64,10.2,4,"white","California",4
5227,5.1,0.21,0.28,1.4,0.047,48,148,0.99168,3.5,0.49,10.4,5,"white","California",4
5228,5.7,0.28,0.35,1.2,0.052,39,141,0.99108,3.44,0.69,11.3,6,"white","California",4
5229,6.4,0.37,0.2,5.6,0.117,61,183,0.99459,3.24,0.43,9.5,5,"white","California",4
5230,5.2,0.31,0.36,5.1,0.031,46,145,0.9897,3.14,0.31,12.4,7,"white","California",4
5231,10.4,0.41,0.55,3.2,0.076,22,54,0.9996,3.15,0.89,9.9,6,"red","California",2
5232,6.9,0.25,0.33,1.2,0.035,35,158,0.99082,3.02,0.58,11.3,6,"white","California",4
5233,6,0.26,0.24,1.3,0.053,66,150,0.9924,3.21,0.62,10.4,6,"white","California",4
5235,6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3,6,"white","California",4
5236,6.2,0.25,0.39,1.3,0.051,42,135,0.9906,3.23,0.4,11.1,6,"white","California",4
5238,6.7,0.18,0.19,4.7,0.046,57,161,0.9946,3.32,0.66,10.5,6,"white","California",4
5240,6.5,0.24,0.39,17.3,0.052,22,126,0.99888,3.11,0.47,9.2,6,"white","California",4
5241,6.8,0.21,0.42,1.2,0.045,24,126,0.99234,3.09,0.87,10.9,6,"white","California",4
